Date,Category,Sales,Price,Discount,TrendScore,Stock,Rating,MarketingBudget,Month,Quarter,DayOfWeek,Trend
2026-03-08,Sweater,124,406,10,1.1287655654195983,263,4.234874167406742,72561,3,1,6,0
2026-03-08,Jacket,86,255,20,5.884702475117441,759,3.78600287153176,53610,3,1,6,0
2026-03-08,Pants,77,1372,20,1.9598744568513702,620,4.094420777359057,73833,3,1,6,0
2026-03-09,Dress,81,1239,30,8.170624350021004,534,4.118644235019138,24673,3,1,0,0
2026-03-09,T-Shirt,70,370,20,6.116629720518002,191,4.670200773792638,10258,3,1,0,0
2026-03-09,Sweater,72,881,30,1.641016258621495,282,4.955509119087276,35377,3,1,0,0
2026-03-09,Jacket,172,530,0,1.5811628167229212,403,4.837757686017174,94463,3,1,0,0
2026-03-09,Pants,62,1209,0,9.97129846293211,412,4.3371535653092765,88596,3,1,0,0
2026-03-10,Dress,100,970,30,6.2012005530387055,124,3.8552910641605385,82162,3,1,1,0
2026-03-10,T-Shirt,103,616,0,2.0938696239177466,667,4.566061042803916,86689,3,1,1,0
2026-03-10,Sweater,140,443,10,4.539154885526747,226,4.772879283800008,97526,3,1,1,0
2026-03-10,Jacket,70,465,10,6.820941599343494,550,3.616677800300702,76264,3,1,1,0
2026-03-10,Pants,199,595,40,5.388407392588354,237,4.922600263018136,27011,3,1,1,1
2026-03-11,Dress,89,223,10,8.107369065719622,202,3.911071712296903,36104,3,1,2,0
2026-03-11,T-Shirt,92,488,40,5.4214562629402465,715,4.79389755560983,49173,3,1,2,0
2026-03-11,Sweater,90,1343,40,8.379103869860124,273,3.5029059637053,26635,3,1,2,0
2026-03-11,Jacket,77,744,0,9.294143258589095,368,4.467958893526408,36584,3,1,2,0
2026-03-11,Pants,63,1037,10,2.5078019587540705,766,4.55352719129766,54411,3,1,2,0
2026-03-12,Dress,184,792,0,6.054181629634309,173,4.606748540758884,75043,3,1,3,0
2026-03-12,T-Shirt,108,1311,20,8.559174988144639,331,4.290731884370951,16204,3,1,3,0
2026-03-12,Sweater,190,1031,20,1.5794569533581275,186,3.9904650823128254,80069,3,1,3,0
2026-03-12,Jacket,126,1414,0,6.862059467825594,172,4.888760162447156,7140,3,1,3,0
2026-03-12,Pants,186,1206,20,8.696762255772807,725,4.7242305858237925,64222,3,1,3,0
2026-03-13,Dress,163,869,40,1.5060242424177388,971,3.898957915646339,64962,3,1,4,0
2026-03-13,T-Shirt,171,781,0,3.956490277280449,673,4.838541621169543,94841,3,1,4,0
2026-03-13,Sweater,89,1019,10,5.867361800701853,839,3.5628895315669755,94000,3,1,4,0
2026-03-13,Jacket,97,338,0,4.419774320125674,559,3.605426630960827,6229,3,1,4,0
2026-03-13,Pants,67,899,30,5.721589914574373,932,4.845535470549185,54729,3,1,4,0
2026-03-14,Dress,129,1114,0,5.00537896759216,505,3.5461712476302845,29811,3,1,5,0
2026-03-14,T-Shirt,175,1107,20,9.356875870846434,624,4.863710425185076,51970,3,1,5,0
2026-03-14,Sweater,116,1434,30,2.4836557181709464,436,4.462628115697324,47541,3,1,5,0
2026-03-14,Jacket,117,454,20,1.466927259134326,432,3.823491220105479,46617,3,1,5,0
2026-03-14,Pants,164,1402,30,1.4785451669651843,690,4.895253071971517,12539,3,1,5,0
2026-03-15,Dress,135,337,0,2.844618960090526,179,4.14844090148643,78569,3,1,6,0
2026-03-15,T-Shirt,151,1120,10,4.322223171677215,356,3.984318146982709,50379,3,1,6,0
2026-03-15,Sweater,118,346,10,7.413642668001798,224,4.209759887032031,21734,3,1,6,0
2026-03-15,Jacket,186,1050,30,5.284397645988413,524,4.8613528433354585,45181,3,1,6,0
2026-03-15,Pants,79,943,0,9.350387215753894,661,4.952109921295614,74285,3,1,6,0
2026-03-16,Dress,87,640,0,3.9692963893919035,710,3.8523105516312506,92157,3,1,0,0
2026-03-16,T-Shirt,199,1412,0,9.548589383250357,503,4.840281131883561,10691,3,1,0,1
2026-03-16,Sweater,147,1017,20,5.04840948146157,730,4.39715212548502,25185,3,1,0,0
2026-03-16,Jacket,189,1261,0,2.8826613349905728,435,3.819662636266443,17920,3,1,0,0
2026-03-16,Pants,82,511,0,3.6767137300867674,813,4.981040306803001,89604,3,1,0,0
2026-03-17,Dress,173,832,20,8.170510269784284,792,4.085418295982828,66666,3,1,1,0
2026-03-17,T-Shirt,172,593,40,3.3968108403817716,731,3.926745176083571,91027,3,1,1,0
2026-03-17,Sweater,171,638,20,9.229271682202855,649,3.920434926470586,18648,3,1,1,0
2026-03-17,Jacket,121,1419,10,9.2956847531638,299,4.156541057337067,24295,3,1,1,0
2026-03-17,Pants,62,923,0,9.997970298449758,914,4.006071268224718,34483,3,1,1,0
2026-03-18,Dress,81,1423,20,1.5839129628454462,265,4.318724632328468,93208,3,1,2,0
2026-03-18,T-Shirt,137,1278,30,5.869461005475223,619,4.917216281699208,93672,3,1,2,0
2026-03-18,Sweater,108,691,40,6.625119242044413,960,3.530871839425381,63399,3,1,2,0
2026-03-18,Jacket,136,1384,20,3.8918387442368916,442,4.603743045575868,40428,3,1,2,0
2026-03-18,Pants,178,1192,40,3.0755779232824487,705,4.716142202221458,97016,3,1,2,0
2026-03-19,Dress,62,1291,30,4.145346795016128,518,4.554119861733614,21609,3,1,3,0
2026-03-19,T-Shirt,127,1402,20,6.6919202464626135,544,4.440079884424268,74759,3,1,3,0
2026-03-19,Sweater,146,416,40,9.556746454380328,346,3.6590577212732183,31403,3,1,3,0
2026-03-19,Jacket,167,570,20,9.514140447415258,447,3.7125423758903477,97300,3,1,3,0
2026-03-19,Pants,102,256,0,5.005407549833788,899,3.688565816768707,56887,3,1,3,0
2026-03-20,Dress,111,1160,10,7.69638413620001,229,4.841146291983544,82557,3,1,4,0
2026-03-20,T-Shirt,172,1181,20,6.2924294651107395,726,4.115465892444292,38748,3,1,4,0
2026-03-20,Sweater,74,1226,0,7.035706853513737,898,4.103176078471936,88182,3,1,4,0
2026-03-20,Jacket,93,453,40,6.212769520669293,832,3.847521448135047,36322,3,1,4,0
2026-03-20,Pants,180,1398,10,3.0961410149396444,311,4.140762184509514,75223,3,1,4,0
2026-03-21,Dress,181,477,30,1.3819575321256714,183,4.336767237558669,58884,3,1,5,0
2026-03-21,T-Shirt,118,1345,10,3.0074407148982143,880,4.583968159371302,79660,3,1,5,0
2026-03-21,Sweater,109,1447,40,4.347365099795686,399,4.00765058634639,56175,3,1,5,0
2026-03-21,Jacket,86,1127,20,9.749232619942939,717,4.606214707848483,55809,3,1,5,0
2026-03-21,Pants,178,719,20,5.243203695632445,800,4.567418604271657,61804,3,1,5,0
2026-03-22,Dress,52,372,20,2.9671100795126977,372,4.990396048567565,35677,3,1,6,0
2026-03-22,T-Shirt,60,1109,30,9.924209153016225,550,4.675027100186367,15281,3,1,6,0
2026-03-22,Sweater,143,635,40,5.580061903596455,816,3.7711104598088325,89338,3,1,6,0
2026-03-22,Jacket,176,777,40,4.578094079102593,844,3.7948051061056236,10166,3,1,6,0
2026-03-22,Pants,176,876,30,4.413170077858611,145,4.324613475340866,50078,3,1,6,0
2026-03-23,Dress,180,1300,40,7.89291834205402,408,4.111412304826836,30048,3,1,0,0
2026-03-23,T-Shirt,97,1255,40,3.7262536131791113,130,4.734608774762522,55018,3,1,0,0
2026-03-23,Sweater,54,1459,0,6.28093353244506,807,4.543617634291624,29702,3,1,0,0
2026-03-23,Jacket,184,480,40,1.6044849334499958,712,4.255176041003054,99805,3,1,0,0
2026-03-23,Pants,179,621,20,1.5393738980700262,623,4.8713930092640565,41022,3,1,0,0
2026-03-24,Dress,75,507,40,3.1526780404472228,826,4.922789493866535,59029,3,1,1,0
2026-03-24,T-Shirt,131,334,20,2.773142916535174,561,3.592787272587676,76710,3,1,1,0
2026-03-24,Sweater,86,1346,20,6.178315662793406,350,4.183802557402902,30258,3,1,1,0
2026-03-24,Jacket,65,986,30,4.261862535204811,493,4.58276412463286,32228,3,1,1,0
2026-03-24,Pants,190,1364,40,7.603383785478688,262,3.7386814143079334,38062,3,1,1,0
2026-03-25,Dress,116,1246,40,2.731448631018248,401,4.938570007601369,93732,3,1,2,0
2026-03-25,T-Shirt,54,344,10,9.821262595270063,867,3.962038027702906,17776,3,1,2,0
2026-03-25,Sweater,165,657,10,5.807079829228079,179,4.588546542174711,66032,3,1,2,0
2026-03-25,Jacket,118,1080,30,7.616591651446116,785,4.631785514844934,75774,3,1,2,0
2026-03-25,Pants,68,1249,40,3.714776618050334,980,4.527767867270329,27134,3,1,2,0
2026-03-26,Dress,144,1450,40,7.8953542732281115,134,4.7410533670492825,30177,3,1,3,0
2026-03-26,T-Shirt,117,280,40,4.366571656465649,387,3.6008348524318965,63009,3,1,3,0
2026-03-26,Sweater,92,1024,40,3.6482536727961503,384,3.8961110559436256,9114,3,1,3,0
2026-03-26,Jacket,84,197,0,4.645757191637468,721,3.6197583970256004,48266,3,1,3,0
2026-03-26,Pants,137,457,20,7.614646164669504,120,4.717090568516617,86460,3,1,3,0
2026-03-27,Dress,55,380,10,6.333313127000157,316,4.0988007761774075,81639,3,1,4,0
2026-03-27,T-Shirt,155,902,10,5.703299839258669,803,4.736382082947512,74433,3,1,4,0
2026-03-27,Sweater,72,702,20,7.059682549177144,614,4.587052719373409,96095,3,1,4,0
2026-03-27,Jacket,124,647,20,3.692759555185529,548,4.408436504258543,24992,3,1,4,0
2026-03-27,Pants,143,1170,30,8.132938671638993,194,3.9435661553357733,72015,3,1,4,0
2026-03-28,Dress,177,172,10,6.421584863751008,516,4.426933281564876,73083,3,1,5,0
2026-03-28,T-Shirt,109,338,30,3.3319901597125017,680,4.013422764547991,9715,3,1,5,0
2026-03-28,Sweater,138,1194,20,5.328259083177876,954,4.146178202793151,64874,3,1,5,0
2026-03-28,Jacket,140,1091,0,4.492441278539414,615,4.83940762643084,88295,3,1,5,0
2026-03-28,Pants,78,196,40,7.219811678456487,642,3.505196613646297,14251,3,1,5,0
2026-03-29,Dress,144,337,20,1.7695176204355898,766,3.75941726280631,74069,3,1,6,0
2026-03-29,T-Shirt,94,644,20,2.4509376888372376,445,3.805545105663944,85212,3,1,6,0
2026-03-29,Sweater,58,1281,0,5.4899797171881435,857,4.599371448754258,66936,3,1,6,0
2026-03-29,Jacket,154,628,10,4.911490374271945,293,3.865031779877423,31065,3,1,6,0
2026-03-29,Pants,134,208,10,1.597425465514159,632,3.5685136078495296,67278,3,1,6,0
2026-03-30,Dress,115,698,40,4.6860522426409945,777,3.9894642227350445,54487,3,1,0,0
2026-03-30,T-Shirt,152,184,30,9.081957506605177,742,4.638820122816077,12111,3,1,0,0
2026-03-30,Sweater,144,460,0,1.0695262712803268,468,4.627232836056434,60326,3,1,0,0
2026-03-30,Jacket,108,1405,10,4.288519111001797,665,4.2531074109797355,71734,3,1,0,0
2026-03-30,Pants,91,1259,0,5.109408317852342,729,4.156585938181037,37996,3,1,0,0
2026-03-31,Dress,60,1134,40,3.0248327401643094,925,4.274410434168637,81763,3,1,1,0
2026-03-31,T-Shirt,142,711,10,5.803303360736544,482,4.821013104070098,71828,3,1,1,0
2026-03-31,Sweater,64,493,20,2.9216330319620685,304,4.835103437471756,42997,3,1,1,0
2026-03-31,Jacket,179,213,30,6.486003477277841,878,4.0168523441881625,16726,3,1,1,0
2026-03-31,Pants,125,469,40,4.681244088231835,399,4.211444753735172,6677,3,1,1,0
2026-04-01,Dress,132,583,0,8.882933654501127,984,4.453634501551279,55049,4,2,2,0
2026-04-01,T-Shirt,165,927,30,1.5013620612408172,912,4.3555322287268465,80705,4,2,2,0
2026-04-01,Sweater,168,170,0,4.882314694642045,814,4.382063006815142,15589,4,2,2,0
2026-04-01,Jacket,181,695,40,3.8715863969768947,935,3.7748837970335933,83743,4,2,2,0
2026-04-01,Pants,82,1048,30,2.8336090698980034,660,4.088753018405327,76249,4,2,2,0
2026-04-02,Dress,193,373,0,2.8711736576179567,619,3.811573282587037,23440,4,2,3,0
2026-04-02,T-Shirt,89,328,0,3.9008861057905797,472,4.13162770150793,27169,4,2,3,0
2026-04-02,Sweater,52,513,10,9.608300391750534,550,4.227780404313274,13985,4,2,3,0
2026-04-02,Jacket,179,1111,10,2.712040267747718,486,4.297953441168775,59309,4,2,3,0
2026-04-02,Pants,82,526,20,5.61000751702785,497,4.703128616557962,20151,4,2,3,0
2026-04-03,Dress,167,570,20,5.578149949189563,600,3.9093071761028173,42236,4,2,4,0
2026-04-03,T-Shirt,92,1192,20,8.25298505015573,724,4.62494408258004,77838,4,2,4,0
2026-04-03,Sweater,166,610,20,3.42386345223356,427,3.7050324795858245,22171,4,2,4,0
2026-04-03,Jacket,60,805,40,9.706837888747124,957,4.0999270023132475,75052,4,2,4,0
2026-04-03,Pants,101,286,20,6.233642508896909,589,3.763051703810566,51104,4,2,4,0
2026-04-04,Dress,125,755,40,6.804734365546222,442,4.092568128454502,50024,4,2,5,0
2026-04-04,T-Shirt,173,226,20,4.858085042308682,554,4.575922425838575,36309,4,2,5,0
2026-04-04,Sweater,113,537,40,2.1607015946647063,414,4.643014910716492,76972,4,2,5,0
2026-04-04,Jacket,173,988,40,1.418860356084766,609,4.528410293621229,7752,4,2,5,0
2026-04-04,Pants,139,987,20,5.96938437592333,537,4.181603688408052,40501,4,2,5,0
2026-04-05,Dress,59,1260,40,9.691539610706094,377,3.8870288940871496,89306,4,2,6,0
2026-04-05,T-Shirt,121,523,30,4.523479644567399,337,4.413035193800532,43300,4,2,6,0
2026-04-05,Sweater,55,986,10,5.8768740771139125,296,3.739139310332453,68578,4,2,6,0
2026-04-05,Jacket,86,640,10,1.1673285276073004,482,3.680033020555229,14369,4,2,6,0
2026-04-05,Pants,65,1067,20,4.825419344223812,122,3.9103573603329114,45937,4,2,6,0
2026-04-06,Dress,101,388,10,7.976901855107541,226,3.635824534225628,76341,4,2,0,0
2026-04-06,T-Shirt,193,631,20,1.113409910023937,750,4.09999189521425,68228,4,2,0,0
2026-04-06,Sweater,138,463,20,2.161480478584655,221,4.2879936984023095,11603,4,2,0,0
2026-04-06,Jacket,148,731,40,6.334936477687201,347,3.733835656182709,94314,4,2,0,0
2026-04-06,Pants,163,1183,0,8.24331214880414,168,4.668235174003717,78204,4,2,0,0
2026-04-07,Dress,94,784,20,1.818637468715952,951,4.958510564893524,69560,4,2,1,0
2026-04-07,T-Shirt,145,270,0,4.4780353700891045,725,4.93949384207367,6066,4,2,1,0
2026-04-07,Sweater,145,176,30,4.693744858838761,586,4.278249013772388,27594,4,2,1,0
2026-04-07,Jacket,74,1365,0,2.604693527521803,450,4.991108207073987,88472,4,2,1,0
2026-04-07,Pants,144,1305,40,6.838533131278409,404,3.6781333763996633,90161,4,2,1,0
2026-04-08,Dress,81,1060,10,9.661345788730436,981,3.7398940995192813,19057,4,2,2,0
2026-04-08,T-Shirt,100,298,20,9.834839886594402,467,4.899453611735124,19058,4,2,2,0
2026-04-08,Sweater,155,805,30,9.588319711712774,462,3.610491608025589,33695,4,2,2,0
2026-04-08,Jacket,77,270,10,7.525517502450646,723,3.6501174705672206,7078,4,2,2,0
2026-04-08,Pants,192,1400,10,2.7042800290784688,991,4.662485974242362,80532,4,2,2,0
2026-04-09,Dress,81,1164,20,8.829558495247772,105,4.830953158633265,72517,4,2,3,0
2026-04-09,T-Shirt,199,1497,10,2.79862533177007,684,3.7313011568139816,42363,4,2,3,1
2026-04-09,Sweater,117,965,10,7.604188812196847,592,4.646365273111472,72573,4,2,3,0
2026-04-09,Jacket,100,929,0,5.698062928130491,305,4.1161167017530875,94583,4,2,3,0
2026-04-09,Pants,199,1401,30,7.855632119912662,395,3.79839262049792,66726,4,2,3,1
2026-04-10,Dress,75,601,10,4.644362979463846,517,4.730963820947434,42929,4,2,4,0
2026-04-10,T-Shirt,182,184,30,6.87201925339121,612,4.34484996311526,97907,4,2,4,0
2026-04-10,Sweater,152,1108,0,4.4084527058874245,304,4.186350685358452,39838,4,2,4,0
2026-04-10,Jacket,146,188,40,2.7100836534812704,512,3.7887746250301353,63035,4,2,4,0
2026-04-10,Pants,152,358,40,4.898967716600605,771,4.367124875547137,90130,4,2,4,0
2026-04-11,Dress,194,821,20,8.513443882076862,416,3.604341775229622,80455,4,2,5,0
2026-04-11,T-Shirt,140,1215,0,1.4251264632074245,436,4.336609610496668,48935,4,2,5,0
2026-04-11,Sweater,174,1237,10,4.360474940926077,689,4.2583916025362685,82015,4,2,5,0
2026-04-11,Jacket,65,1114,40,5.296253742646258,178,4.225860977198447,58886,4,2,5,0
2026-04-11,Pants,72,1211,40,2.0151330978410233,211,4.295353539088837,79842,4,2,5,0
2026-04-12,Dress,147,1222,0,3.450087478171576,809,4.11840878371157,15603,4,2,6,0
2026-04-12,T-Shirt,170,624,10,8.34592739077912,688,4.024693446191642,39288,4,2,6,0
2026-04-12,Sweater,136,1055,20,1.833727318190254,232,4.299705083068066,91641,4,2,6,0
2026-04-12,Jacket,58,831,0,8.107585869880104,410,4.55386485494633,31511,4,2,6,0
2026-04-12,Pants,136,579,30,3.168870305916651,655,4.382269909931792,25764,4,2,6,0
2026-04-13,Dress,175,1433,20,6.506515491392628,299,3.5540616128978013,89103,4,2,0,0
2026-04-13,T-Shirt,171,1097,30,7.784649757514494,766,4.687777794132696,54031,4,2,0,0
2026-04-13,Sweater,135,537,30,1.862144955258625,498,4.922915254686415,54364,4,2,0,0
2026-04-13,Jacket,97,707,20,2.5545793685297014,743,4.13937066643474,26432,4,2,0,0
2026-04-13,Pants,68,624,10,9.805908015901354,147,4.802808242855447,98977,4,2,0,0
2026-04-14,Dress,123,877,40,8.600259407624627,442,4.747581688239778,89905,4,2,1,0
2026-04-14,T-Shirt,122,1229,20,6.307162192616355,809,4.570290549056896,30940,4,2,1,0
2026-04-14,Sweater,132,878,30,9.215570430602702,356,3.567260655259869,51280,4,2,1,0
2026-04-14,Jacket,186,714,10,6.206025187024977,944,4.881298929624732,7074,4,2,1,0
2026-04-14,Pants,195,167,0,8.072321222702243,925,4.295953373558684,70658,4,2,1,0
2026-04-15,Dress,131,1140,0,4.067914422765143,138,4.582632504838987,34097,4,2,2,0
2026-04-15,T-Shirt,108,763,40,3.4433591213720125,256,4.157703702942392,93015,4,2,2,0
2026-04-15,Sweater,151,1004,20,9.114970732090821,431,3.6607286938087484,58034,4,2,2,0
2026-04-15,Jacket,185,1199,20,4.691241871492974,700,4.971326691192502,65631,4,2,2,0
2026-04-15,Pants,52,603,20,6.908773925693675,788,4.346035690403273,78687,4,2,2,0
2026-04-16,Dress,104,260,10,8.243730239191443,967,4.022338052692304,18761,4,2,3,0
2026-04-16,T-Shirt,89,241,0,2.7288745308388362,436,3.8198064241414236,54754,4,2,3,0
2026-04-16,Sweater,56,269,20,8.547095272940933,790,3.644366186236357,42930,4,2,3,0
2026-04-16,Jacket,102,1408,20,6.819243841848991,612,3.7085512382275665,60508,4,2,3,0
2026-04-16,Pants,171,695,10,2.323773930433482,267,3.9469106880935585,53809,4,2,3,0
2026-04-17,Dress,131,977,0,4.706648130990904,351,4.3329673359305865,59320,4,2,4,0
2026-04-17,T-Shirt,53,837,30,1.0875328761807495,125,3.5748032634599616,53390,4,2,4,0
2026-04-17,Sweater,79,1294,10,7.318923218072891,599,4.464640337328496,61148,4,2,4,0
2026-04-17,Jacket,182,1119,20,4.408090223196884,699,4.8563994627288025,71313,4,2,4,0
2026-04-17,Pants,103,219,40,8.326873062705124,142,4.310829677422738,91030,4,2,4,0
2026-04-18,Dress,115,1060,20,9.959022978354863,789,4.789198666955849,33028,4,2,5,0
2026-04-18,T-Shirt,194,269,10,5.518813031344314,163,4.955961870124832,82782,4,2,5,0
2026-04-18,Sweater,86,1389,10,6.757785854400384,639,4.651428684239895,82616,4,2,5,0
2026-04-18,Jacket,116,1299,30,7.2300351557161555,785,3.8736449778208275,19134,4,2,5,0
2026-04-18,Pants,188,633,10,2.130768793986368,309,4.400766083636222,30577,4,2,5,0
2026-04-19,Dress,177,1153,20,6.873666724677014,159,4.031880038660605,93231,4,2,6,0
2026-04-19,T-Shirt,146,1364,10,7.780061986729922,515,4.912446379250033,69263,4,2,6,0
2026-04-19,Sweater,52,750,40,9.306241691978926,449,4.524796776027496,13144,4,2,6,0
2026-04-19,Jacket,108,301,30,2.6626396752143067,662,4.788753429669731,79285,4,2,6,0
2026-04-19,Pants,127,767,30,3.317626016205433,467,4.154403920063884,72918,4,2,6,0
2026-04-20,Dress,52,1157,10,5.261125171777921,819,4.726152903850826,37907,4,2,0,0
2026-04-20,T-Shirt,73,1462,20,8.158448567103562,104,4.979633167371336,19150,4,2,0,0
2026-04-20,Sweater,138,1315,30,7.1666157178584555,646,4.6554188782650705,5983,4,2,0,0
2026-04-20,Jacket,128,160,20,2.593475232850171,480,4.872755539691035,71311,4,2,0,0
2026-04-20,Pants,128,1035,30,5.316770160773862,685,4.81063068799067,54547,4,2,0,0
2026-04-21,Dress,169,570,30,2.8235413062655907,930,4.111626311911011,41956,4,2,1,0
2026-04-21,T-Shirt,112,415,40,5.781003254937339,189,4.096597935955531,87293,4,2,1,0
2026-04-21,Sweater,67,243,40,6.467466679586923,120,4.073995277753562,93796,4,2,1,0
2026-04-21,Jacket,78,207,0,3.17334732586726,122,4.340455133121819,40902,4,2,1,0
2026-04-21,Pants,101,927,20,6.555644438122783,683,4.1360091543536015,73879,4,2,1,0
2026-04-22,Dress,144,382,40,1.5910080978958678,688,3.996710358387847,93935,4,2,2,0
2026-04-22,T-Shirt,130,763,40,1.3040933989106738,350,4.272780438308924,8157,4,2,2,0
2026-04-22,Sweater,159,1390,30,3.4971129539914956,143,4.440835374361974,10209,4,2,2,0
2026-04-22,Jacket,158,208,10,4.847699391042282,874,4.425005050170801,92071,4,2,2,0
2026-04-22,Pants,138,1089,20,6.0751364554527765,671,3.78369400523856,96676,4,2,2,0
2026-04-23,Dress,124,506,40,9.340729942106515,957,3.9636557373379464,39064,4,2,3,0
2026-04-23,T-Shirt,84,1156,0,2.666365186089998,769,3.55420180972304,66951,4,2,3,0
2026-04-23,Sweater,97,1358,20,9.032366823018567,626,4.345148007514318,22007,4,2,3,0
2026-04-23,Jacket,63,1315,40,7.67599220164155,546,3.6506840346702623,70546,4,2,3,0
2026-04-23,Pants,97,1327,20,2.6008357018080526,544,4.437455057536015,32033,4,2,3,0
2026-04-24,Dress,139,654,0,3.435832118962187,558,3.645603992232405,94537,4,2,4,0
2026-04-24,T-Shirt,107,972,40,7.923251621404257,816,4.153761655478018,36611,4,2,4,0
2026-04-24,Sweater,183,1199,0,2.177392836386636,930,3.914107868548795,91988,4,2,4,0
2026-04-24,Jacket,155,778,10,7.1821898081489195,554,4.974279870143093,74790,4,2,4,0
2026-04-24,Pants,193,456,0,4.3337255772646675,972,3.9710318758750858,62158,4,2,4,0
2026-04-25,Dress,139,1425,10,6.46695169554066,466,3.9079356723654928,75412,4,2,5,0
2026-04-25,T-Shirt,167,853,40,1.9812084464754383,450,4.4478477069325475,72560,4,2,5,0
2026-04-25,Sweater,185,592,0,8.465529466362565,997,3.7093319068453465,15149,4,2,5,0
2026-04-25,Jacket,52,835,0,5.206940194934855,466,4.595750251837403,86335,4,2,5,0
2026-04-25,Pants,52,582,40,2.0912744091915156,130,3.7967520758328237,85399,4,2,5,0
2026-04-26,Dress,66,1013,0,8.562966513969862,171,4.7132016592031825,23839,4,2,6,0
2026-04-26,T-Shirt,140,979,40,5.29795589857454,390,4.416306412949925,44025,4,2,6,0
2026-04-26,Sweater,143,409,20,9.633147261854278,434,4.605903035379628,33942,4,2,6,0
2026-04-26,Jacket,189,603,10,8.54107007228842,537,3.555569229796026,20515,4,2,6,0
2026-04-26,Pants,128,281,0,2.472602435702039,239,3.6923723084675975,67206,4,2,6,0
2026-04-27,Dress,93,919,30,1.3675639865498952,264,3.950386643132801,98099,4,2,0,0
2026-04-27,T-Shirt,157,380,40,4.00062278981272,179,3.763761058067349,64235,4,2,0,0
2026-04-27,Sweater,107,1334,20,2.4264039086405074,220,3.768785494327274,9480,4,2,0,0
2026-04-27,Jacket,97,1340,40,4.722621423497119,849,4.301367083980839,39262,4,2,0,0
2026-04-27,Pants,61,202,40,7.395392722075764,955,4.122168354770462,69314,4,2,0,0
2026-04-28,Dress,108,1324,20,7.284423087529377,157,3.80779277675635,16837,4,2,1,0
2026-04-28,T-Shirt,195,900,40,7.932888406294105,706,4.498734146083389,70165,4,2,1,0
2026-04-28,Sweater,154,1434,30,8.39265230275471,418,4.051090488844298,70322,4,2,1,0
2026-04-28,Jacket,134,755,10,5.0768157782633345,552,4.562946046956475,94964,4,2,1,0
2026-04-28,Pants,164,572,40,6.72296291421587,990,4.2618999007580936,90930,4,2,1,0
2026-04-29,Dress,59,1262,40,8.012860662414056,110,4.0271926886489995,85928,4,2,2,0
2026-04-29,T-Shirt,108,607,20,4.352356292536978,142,4.828489015451497,21504,4,2,2,0
2026-04-29,Sweater,162,465,20,3.4562696266390054,553,4.317572594526709,67051,4,2,2,0
2026-04-29,Jacket,57,1108,0,8.426132625997251,436,3.9527469468117253,51465,4,2,2,0
2026-04-29,Pants,194,526,30,4.880471438213215,427,4.19240482515698,94727,4,2,2,0
2026-04-30,Dress,54,752,40,8.388112044863968,193,4.805530998958474,60251,4,2,3,0
2026-04-30,T-Shirt,161,1437,0,3.4020167153460648,477,4.839123506780528,57606,4,2,3,0
2026-04-30,Sweater,162,969,0,3.42554206410814,603,4.003690006485462,31948,4,2,3,0
2026-04-30,Jacket,181,977,10,9.226000333083501,113,4.741760743991605,66055,4,2,3,0
2026-04-30,Pants,75,440,10,1.9566537444967729,514,4.0852997895449095,16969,4,2,3,0
2026-05-01,Dress,198,188,20,3.6122413956636517,691,3.9399912549361376,14029,5,2,4,0
2026-05-01,T-Shirt,213,683,40,9.873134444111177,849,4.700506081723594,52859,5,2,4,1
2026-05-01,Sweater,60,414,30,3.501345808386228,230,4.496543054714126,70924,5,2,4,0
2026-05-01,Jacket,103,173,20,4.18668446522008,772,3.694376805687144,57408,5,2,4,0
2026-05-01,Pants,170,870,30,9.715733764260563,775,3.613553204237293,73657,5,2,4,0
2026-05-02,Dress,324,1384,40,6.4326523811454175,382,4.35344470388794,59569,5,2,5,1
2026-05-02,T-Shirt,304,629,0,2.7804429064420613,165,3.69112327820233,29265,5,2,5,1
2026-05-02,Sweater,58,581,0,7.138080986484043,955,4.231704483303222,45314,5,2,5,0
2026-05-02,Jacket,123,1276,10,9.547169433125767,608,3.607831837107684,61210,5,2,5,0
2026-05-02,Pants,136,730,30,6.55958094719167,617,4.610492727133038,54411,5,2,5,0
2026-05-03,Dress,314,1477,30,8.861277281745469,818,3.534231095022271,81629,5,2,6,1
2026-05-03,T-Shirt,328,1229,0,6.028416573350694,275,4.55093339707917,85020,5,2,6,1
2026-05-03,Sweater,74,494,0,8.461728910990338,129,4.806794655827611,30557,5,2,6,0
2026-05-03,Jacket,152,1335,0,6.837313416966535,320,4.299623991012203,99302,5,2,6,0
2026-05-03,Pants,144,924,30,4.363744975717923,878,3.584341145173192,38388,5,2,6,0
2026-05-04,Dress,288,1221,40,4.390076327461609,132,4.071081321853213,77954,5,2,0,1
2026-05-04,T-Shirt,265,1226,20,7.7329230878525355,391,4.180774665569619,46450,5,2,0,1
2026-05-04,Sweater,150,783,40,5.451083831886824,414,3.889058800286294,91619,5,2,0,0
2026-05-04,Jacket,154,1215,40,1.4470183531072838,590,4.340223979923518,12769,5,2,0,0
2026-05-04,Pants,165,1323,0,5.521976133172496,219,4.6155128543209765,93180,5,2,0,0
2026-05-05,Dress,337,411,10,4.012691202615928,137,4.5689569271473705,66039,5,2,1,1
2026-05-05,T-Shirt,309,1023,10,5.831796403759262,564,4.873688234820481,57557,5,2,1,1
2026-05-05,Sweater,169,228,30,7.542697100149359,296,3.7874738384479913,7642,5,2,1,0
